# Wordlist



# DATA
ID	DOCULECT	CONCEPT	GLOSSID	IPA	WANGID	COGID	SWGLOSS	SWID	PROTO
4966	Taiyuan	throw	186	砍	3	1391	throw (V)	6352	砍
4967	Taiyuan	throw	186	给*	4	1390	throw (V)	6352	给*
4968	Taiyuan	throw	186	蛮	5	1389	throw (V)	6352	蛮
4969	Yuci	throw	186	砍	3	1391	throw (V)	6352	砍
4970	Yuci	throw	186	给*	4	1390	throw (V)	6352	给*
4971	Yuci	throw	186	蛮	5	1389	throw (V)	6352	蛮
4972	Changsha	throw	186	射	6	1388	throw (V)	6352	射
4973	Changsha	throw	186	钉*	7	1387	throw (V)	6352	钉*
4974	Shuangfeng	throw	186	亚*	8	1386	throw (V)	6352	亚*
4975	Shuangfeng	throw	186	打	9	1385	throw (V)	6352	打
#
4976	Guangzhou	tie	187	绑	2	1411	tie (V)	6373	绑
4977	Guangzhou	tie	187	扎	4	1409	tie (V)	6373	扎
4978	Suzhou	tie	187	缚	3	1410	tie (V)	6373	缚
4979	Meixian	tie	187	绑	2	1411	tie (V)	6373	绑
4980	Meixian	tie	187	捆	1	1412	tie (V)	6373	捆
4981	Nanchang	tie	187	[thiak5]	5	1408	tie (V)	6373	[thiak5]
4982	Nanchang	tie	187	绑	2	1411	tie (V)	6373	绑
4983	Fuzhou	tie	187	捆	1	1412	tie (V)	6373	捆
4984	Fuzhou	tie	187	缚	3	1410	tie (V)	6373	缚
4985	Ningxia	tie	187	绑	2	1411	tie (V)	6373	绑
4986	Lianchang	tie	187	“拆*”[tshu7][捆人]，“缚”[phiu?8][捆物]	6	1407	tie (V)	6373	“拆*”[tshu7][捆人]，“缚”[phiu?8][捆物]
4987	Ningbo	tie	187	捆	1	1412	tie (V)	6373	捆
4988	Yingshan	tie	187	捆	1	1412	tie (V)	6373	捆
4989	Chengdu	tie	187	捆	1	1412	tie (V)	6373	捆
4990	Chengdu	tie	187	绑	2	1411	tie (V)	6373	绑
4991	Zhanping	tie	187	缚	3	1410	tie (V)	6373	缚
4992	Shanghai	tie	187	绑	2	1411	tie (V)	6373	绑
4993	Shanghai_B	tie	187	绑	2	1411	tie (V)	6373	绑
4994	Xiamen	tie	187	缚	3	1410	tie (V)	6373	缚
4995	Xiamen	tie	187	捆	1	1412	tie (V)	6373	捆
4996	Anyi	tie	187	剔／缚／花	7	1406	tie (V)	6373	剔／缚／花
4997	Beijing	tie	187	捆	1	1412	tie (V)	6373	捆
4998	Wenzhou	tie	187	捆	1	1412	tie (V)	6373	捆
4999	Wenzhou	tie	187	缚	3	1410	tie (V)	6373	缚
5000	Taibei	tie	187	pak33縛	3	1410	tie (V)	6373	缚
5001	Wuhan	tie	187	捆	1	1412	tie (V)	6373	捆
5002	Taiyuan	tie	187	捆	1	1412	tie (V)	6373	捆
5003	Yuci	tie	187	捆	1	1412	tie (V)	6373	捆
5004	Changsha	tie	187	捆	1	1412	tie (V)	6373	捆
5005	Shuangfeng	tie	187	[]thia24	9	1405	tie (V)	6373	[]thia24
#
2248	Guangzhou	tongue	88	脷	1	525	tongue	6424	脷
2249	Suzhou	tongue	88	舌头	0b	528	tongue	6424	舌頭
2250	Meixian	tongue	88	舌ma,利	0	526	tongue	6424	舌
2251	Nanchang	tongue	88	舌头	0b	528	tongue	6424	舌頭
2252	Fuzhou	tongue	88	嘴舌	a0	523	tongue	6424	嘴舌
2253	Ningxia	tongue	88	舌	0	526	tongue	6424	舌
2254	Lianchang	tongue	88	舌头	0b	528	tongue	6424	舌頭
2255	Ningbo	tongue	88	舌	0	526	tongue	6424	舌
2256	Yingshan	tongue	88	舌巴	0c	529	tongue	6424	舌巴
2257	Chengdu	tongue	88	舌	0	526	tongue	6424	舌
2258	Zhanping	tongue	88	舌（仔）	0	526	tongue	6424	舌
2259	Zhanping	tongue	88	舌（仔）	0a	527	tongue	6424	舌子
2260	Shanghai	tongue	88	舌头	0b	528	tongue	6424	舌頭
2261	Shanghai_B	tongue	88	舌头	0b	528	tongue	6424	舌頭
2262	Xiamen	tongue	88	舌 a51	0d	530	tongue	6424	舌 a51
2263	Xiamen	tongue	88	舌	0	526	tongue	6424	舌
2264	Anyi	tongue	88	舌頭	0b	528	tongue	6424	舌頭
2265	Beijing	tongue	88	舌头	0b	528	tongue	6424	舌頭
2266	Wenzhou	tongue	88	口舌[头]	b0	531	tongue	6424	口舌[头]
2267	Wenzhou	tongue	88	口舌[头]	b0b	524	tongue	6424	口舌[头]
2268	Taibei	tongue	88	tsih33舌	0	526	tongue	6424	舌
2269	Wuhan	tongue	88	舌头	0b	528	tongue	6424	舌頭
2270	Wuhan	tongue	88	赚头	2	522	tongue	6424	赚头
2271	Taiyuan	tongue	88	舌头	0b	528	tongue	6424	舌頭
2272	Yuci	tongue	88	舌头	0b	528	tongue	6424	舌頭
2273	Changsha	tongue	88	舌子	0a	527	tongue	6424	舌子
2274	Shuangfeng	tongue	88	舌子	0a	527	tongue	6424	舌子
#
2275	Guangzhou	tooth	89	牙齿	{01}	532	tooth	6437	牙齿
2276	Suzhou	tooth	89	牙齿	{01}	532	tooth	6437	牙齿
2277	Meixian	tooth	89	牙齿	{01}	532	tooth	6437	牙齿
2278	Nanchang	tooth	89	牙齿	{01}	532	tooth	6437	牙齿
2279	Fuzhou	tooth	89	牙齿	{01}	532	tooth	6437	牙齿
2280	Ningxia	tooth	89	牙	0	535	tooth	6437	牙
2281	Lianchang	tooth	89	牙齿	{01}	532	tooth	6437	牙齿
2282	Ningbo	tooth	89	牙	0	535	tooth	6437	牙
2283	Yingshan	tooth	89	牙齿	{01}	532	tooth	6437	牙齿
2284	Chengdu	tooth	89	牙	0	535	tooth	6437	牙
2285	Zhanping	tooth	89	牙（齿）	{0(1)}	536	tooth	6437	牙（齿）
2286	Zhanping	tooth	89	牙（齿）	{01}	532	tooth	6437	牙齿
2287	Shanghai	tooth	89	牙子	0a	537	tooth	6437	牙子
2288	Shanghai_B	tooth	89	牙子	0a	537	tooth	6437	牙子
2289	Xiamen	tooth	89	喙齿	a1	533	tooth	6437	喙齿
2290	Anyi	tooth	89	牙齒	{01}	532	tooth	6437	牙齿
2291	Beijing	tooth	89	牙	0	535	tooth	6437	牙
2292	Wenzhou	tooth	89	牙齿	{01}	532	tooth	6437	牙齿
2293	Wenzhou	tooth	89	牙	0	535	tooth	6437	牙
2294	Taibei	tooth	89	khi53齒	1	534	tooth	6437	牙
2295	Wuhan	tooth	89	牙齿	{01}	532	tooth	6437	牙齿
2296	Taiyuan	tooth	89	牙	1	534	tooth	6437	牙
2297	Yuci	tooth	89	牙	1	534	tooth	6437	牙
2298	Changsha	tooth	89	牙齿	{01}	532	tooth	6437	牙齿
2299	Shuangfeng	tooth	89	牙齿	{01}	532	tooth	6437	牙齿
#
2300	Guangzhou	tree	90	树	1	538	tree	6487	树
2301	Suzhou	tree	90	树	1	538	tree	6487	树
2302	Meixian	tree	90	树	1	538	tree	6487	树
2303	Nanchang	tree	90	树	1	538	tree	6487	树
2304	Fuzhou	tree	90	树	1	538	tree	6487	树
2305	Ningxia	tree	90	树	1	538	tree	6487	树
2306	Lianchang	tree	90	树	1	538	tree	6487	树
2307	Ningbo	tree	90	树	1	538	tree	6487	树
2308	Yingshan	tree	90	树	1	538	tree	6487	树
2309	Chengdu	tree	90	树	1	538	tree	6487	树
2310	Zhanping	tree	90	树	1	538	tree	6487	树
2311	Shanghai	tree	90	树	1	538	tree	6487	树
2312	Shanghai_B	tree	90	树	1	538	tree	6487	树
2313	Xiamen	tree	90	树	1	538	tree	6487	树
2314	Anyi	tree	90	树	1	538	tree	6487	树
2315	Beijing	tree	90	树	1	538	tree	6487	树
2316	Wenzhou	tree	90	树	1	538	tree	6487	树
2317	Taibei	tree	90	tshiu33樹	1	538	tree	6487	树
2318	Wuhan	tree	90	树	1	538	tree	6487	树
2319	Taiyuan	tree	90	树	1	538	tree	6487	树
2320	Yuci	tree	90	树	1	538	tree	6487	树
2321	Changsha	tree	90	树	1	538	tree	6487	树
2322	Shuangfeng	tree	90	树	1	538	tree	6487	树
#
5006	Guangzhou	turn	188	转	0	1421	turn (V)	6548	转
5007	Suzhou	turn	188	转	0	1421	turn (V)	6548	转
5008	Meixian	turn	188	转	0	1421	turn (V)	6548	转
5009	Meixian	turn	188	tin1	10	1422	turn (V)	6548	tin1
5010	Nanchang	turn	188	转	0	1421	turn (V)	6548	转
5011	Fuzhou	turn	188	车\碾\tshuo1\转	7	1414	turn (V)	6548	车\碾\tshuo1\转
5012	Ningxia	turn	188	转	0	1421	turn (V)	6548	转
5013	Lianchang	turn	188	[]tcjhie11	6	1415	turn (V)	6548	[]tcjhie11
5014	Ningbo	turn	188	转	0	1421	turn (V)	6548	转
5015	Yingshan	turn	188	转	0	1421	turn (V)	6548	转
5016	Chengdu	turn	188	转	0	1421	turn (V)	6548	转
5017	Zhanping	turn	188	suui6	5	1416	turn (V)	6548	suui6
5018	Shanghai	turn	188	转	0	1421	turn (V)	6548	转
5019	Shanghai_B	turn	188	转	0	1421	turn (V)	6548	转
5020	Xiamen	turn	188	斡[323]	4	1417	turn (V)	6548	斡[323]
5021	Xiamen	turn	188	斩＋足”se？5	3	1418	turn (V)	6548	斩＋足”se？5
5022	Xiamen	turn	188	转	0	1421	turn (V)	6548	转
5023	Anyi	turn	188	转	0	1421	turn (V)	6548	转
5024	Beijing	turn	188	转	0	1421	turn (V)	6548	转
5025	Beijing	turn	188	转悠	0b	1424	turn (V)	6548	转悠
5026	Wenzhou	turn	188	旋	2	1419	turn (V)	6548	旋
5027	Wenzhou	turn	188	走转（指回转）	a0	1413	turn (V)	6548	走转（指回转）
5028	Taibei	turn	188	seh33踅	1	1420	turn (V)	6548	seh33踅
5029	Wuhan	turn	188	转	0	1421	turn (V)	6548	转
5030	Taiyuan	turn	188	转转	0a	1423	turn (V)	6548	转转
5031	Yuci	turn	188	转转	0a	1423	turn (V)	6548	转转
5032	Changsha	turn	188	转	0	1421	turn (V)	6548	转
5033	Shuangfeng	turn	188	转	0	1421	turn (V)	6548	转
#
2323	Guangzhou	two	91	二	0	540	two	6577	二
2324	Suzhou	two	91	二	0	540	two	6577	二
2325	Suzhou	two	91	两	1	539	two	6577	两
2326	Meixian	two	91	二	0	540	two	6577	二
2327	Nanchang	two	91	二	0	540	two	6577	二
2328	Fuzhou	two	91	二\两（序数）	0	540	two	6577	二
2329	Ningxia	two	91	二	0	540	two	6577	二
2330	Lianchang	two	91	二	0	540	two	6577	二
2331	Ningbo	two	91	二	0	540	two	6577	二
2332	Ningbo	two	91	两	1	539	two	6577	两
2333	Yingshan	two	91	二	0	540	two	6577	二
2334	Chengdu	two	91	二	0	540	two	6577	二
2335	Zhanping	two	91	二	0	540	two	6577	二
2336	Zhanping	two	91	两	1	539	two	6577	两
2337	Shanghai	two	91	两	0	540	two	6577	二
2338	Shanghai	two	91	二	1	539	two	6577	两
2339	Shanghai_B	two	91	两	0	540	two	6577	二
2340	Shanghai_B	two	91	二	1	539	two	6577	两
2341	Xiamen	two	91	二	0	540	two	6577	二
2342	Anyi	two	91	二	0	540	two	6577	二
2343	Beijing	two	91	二	0	540	two	6577	二
2344	Wenzhou	two	91	二	0	540	two	6577	二
2345	Taibei	two	91	lng33兩	1	539	two	6577	两
2346	Wuhan	two	91	二	0	540	two	6577	二
2347	Taiyuan	two	91	二	0	540	two	6577	二
2348	Taiyuan	two	91	俩	1	539	two	6577	两
2349	Yuci	two	91	俩	1	539	two	6577	两
2350	Changsha	two	91	二	0	540	two	6577	二
2351	Changsha	two	91	两	1	539	two	6577	两
2352	Shuangfeng	two	91	二	0	540	two	6577	二
2353	Shuangfeng	two	91	两	1	539	two	6577	两
#
5034	Guangzhou	vomit	189	呕	1	1429	vomit (V)	6741	呕
5035	Suzhou	vomit	189	呕	1	1429	vomit (V)	6741	呕
5036	Meixian	vomit	189	翻	5	1425	vomit (V)	6741	翻
5037	Nanchang	vomit	189	呕	1	1429	vomit (V)	6741	呕
5038	Fuzhou	vomit	189	吐	0	1431	vomit (V)	6741	吐
5039	Fuzhou	vomit	189	[]e#?13	4	1426	vomit (V)	6741	[]e#?13
5040	Ningxia	vomit	189	吐	0	1431	vomit (V)	6741	吐
5041	Lianchang	vomit	189	[]khui33	3	1427	vomit (V)	6741	[]khui33
5042	Ningbo	vomit	189	吐	0	1431	vomit (V)	6741	吐
5043	Yingshan	vomit	189	吐	0	1431	vomit (V)	6741	吐
5044	Chengdu	vomit	189	呕吐	{10}	1430	vomit (V)	6741	呕吐
5045	Zhanping	vomit	189	吐	0	1431	vomit (V)	6741	吐
5046	Shanghai	vomit	189	呕	1	1429	vomit (V)	6741	呕
5047	Shanghai	vomit	189	吐	0	1431	vomit (V)	6741	吐
5048	Shanghai_B	vomit	189	呕	1	1429	vomit (V)	6741	呕
5049	Shanghai_B	vomit	189	吐	0	1431	vomit (V)	6741	吐
5050	Xiamen	vomit	189	吐	0	1431	vomit (V)	6741	吐
5051	Anyi	vomit	189	呕	1	1429	vomit (V)	6741	呕
5052	Beijing	vomit	189	吐	0	1431	vomit (V)	6741	吐
5053	Wenzhou	vomit	189	吐	0	1431	vomit (V)	6741	吐
5054	Taibei	vomit	189	thoo31吐	0	1431	vomit (V)	6741	吐
5055	Wuhan	vomit	189	呕	1	1429	vomit (V)	6741	呕
5056	Wuhan	vomit	189	吐	0	1431	vomit (V)	6741	吐
5057	Wuhan	vomit	189	哇	2	1428	vomit (V)	6741	哇
5058	Taiyuan	vomit	189	吐	0	1431	vomit (V)	6741	吐
5059	Yuci	vomit	189	吐	0	1431	vomit (V)	6741	吐
5060	Changsha	vomit	189	呕	1	1429	vomit (V)	6741	呕
5061	Shuangfeng	vomit	189	呕	1	1429	vomit (V)	6741	呕
#
2354	Guangzhou	walk	92	行	0	543	walk (V)	6758	行
2355	Suzhou	walk	92	走	1	542	walk (V)	6758	走
2356	Suzhou	walk	92	跑	2	541	walk (V)	6758	跑
2357	Meixian	walk	92	行	0	543	walk (V)	6758	行
2358	Nanchang	walk	92	走	1	542	walk (V)	6758	走
2359	Fuzhou	walk	92	行	0	543	walk (V)	6758	行
2360	Ningxia	walk	92	走	1	542	walk (V)	6758	走
2361	Lianchang	walk	92	行	0	543	walk (V)	6758	行
2362	Ningbo	walk	92	走	1	542	walk (V)	6758	走
2363	Yingshan	walk	92	走	1	542	walk (V)	6758	走
2364	Chengdu	walk	92	走	1	542	walk (V)	6758	走
2365	Zhanping	walk	92	行	0	543	walk (V)	6758	行
2366	Shanghai	walk	92	走	1	542	walk (V)	6758	走
2367	Shanghai_B	walk	92	走	1	542	walk (V)	6758	走
2368	Xiamen	walk	92	行	0	543	walk (V)	6758	行
2369	Anyi	walk	92	走	1	542	walk (V)	6758	走
2370	Beijing	walk	92	走	1	542	walk (V)	6758	走
2371	Wenzhou	walk	92	走	1	542	walk (V)	6758	走
2372	Wenzhou	walk	92	行	0	543	walk (V)	6758	行
2373	Taibei	walk	92	kiaN13行	0	543	walk (V)	6758	行
2374	Wuhan	walk	92	走	1	542	walk (V)	6758	走
2375	Taiyuan	walk	92	走	1	542	walk (V)	6758	走
2376	Yuci	walk	92	走	1	542	walk (V)	6758	走
2377	Changsha	walk	92	走	1	542	walk (V)	6758	走
2378	Shuangfeng	walk	92	行	0	543	walk (V)	6758	行
#
5062	Guangzhou	wash	190	洗	2	1434	wash (V)	6784	洗
5063	Suzhou	wash	190	汰	3	1433	wash (V)	6784	汰
5064	Meixian	wash	190	洗	2	1434	wash (V)	6784	洗
5065	Nanchang	wash	190	洗	2	1434	wash (V)	6784	洗
5066	Fuzhou	wash	190	洗	2	1434	wash (V)	6784	洗
5067	Ningxia	wash	190	洗	2	1434	wash (V)	6784	洗
5068	Lianchang	wash	190	洗	2	1434	wash (V)	6784	洗
5069	Ningbo	wash	190	洗	2	1434	wash (V)	6784	洗
5070	Yingshan	wash	190	洗	2	1434	wash (V)	6784	洗
5071	Chengdu	wash	190	洗	2	1434	wash (V)	6784	洗
5072	Zhanping	wash	190	洗	2	1434	wash (V)	6784	洗
5073	Shanghai	wash	190	汰	3	1433	wash (V)	6784	汰
5074	Shanghai_B	wash	190	汰	3	1433	wash (V)	6784	汰
5075	Xiamen	wash	190	洗	2	1434	wash (V)	6784	洗
5076	Anyi	wash	190	洗	2	1434	wash (V)	6784	洗
5077	Beijing	wash	190	洗	2	1434	wash (V)	6784	洗
5078	Wenzhou	wash	190	洗	2	1434	wash (V)	6784	洗
5079	Wenzhou	wash	190	盪	4	1432	wash (V)	6784	盪
5080	Taibei	wash	190	se53洗	2	1434	wash (V)	6784	洗
5081	Wuhan	wash	190	洗	2	1434	wash (V)	6784	洗
5082	Taiyuan	wash	190	洗	2	1434	wash (V)	6784	洗
5083	Yuci	wash	190	洗	2	1434	wash (V)	6784	洗
5084	Changsha	wash	190	洗	2	1434	wash (V)	6784	洗
5085	Shuangfeng	wash	190	洗	2	1434	wash (V)	6784	洗
#
2379	Guangzhou	water	93	水	0	545	water	6792	水
2380	Suzhou	water	93	水	0	545	water	6792	水
2381	Meixian	water	93	水	0	545	water	6792	水
2382	Nanchang	water	93	水	0	545	water	6792	水
2383	Fuzhou	water	93	水	0	545	water	6792	水
2384	Ningxia	water	93	水	0	545	water	6792	水
2385	Lianchang	water	93	水	0	545	water	6792	水
2386	Ningbo	water	93	水	0	545	water	6792	水
2387	Yingshan	water	93	水	0	545	water	6792	水
2388	Chengdu	water	93	水	0	545	water	6792	水
2389	Zhanping	water	93	水	0	545	water	6792	水
2390	Shanghai	water	93	水	0	545	water	6792	水
2391	Shanghai_B	water	93	水	0	545	water	6792	水
2392	Xiamen	water	93	水	0	545	water	6792	水
2393	Anyi	water	93	水	0	545	water	6792	水
2394	Beijing	water	93	水	0	545	water	6792	水
2395	Wenzhou	water	93	水	0	545	water	6792	水
2396	Taibei	water	93	tsui53水	0	545	water	6792	水
2397	Wuhan	water	93	水	0	545	water	6792	水
2398	Taiyuan	water	93	水	0	545	water	6792	水
2399	Yuci	water	93	白水	a0	544	water	6792	白水
2400	Changsha	water	93	水	0	545	water	6792	水
2401	Shuangfeng	water	93	水	0	545	water	6792	水
#
2402	Guangzhou	we	94	我哋	1c	550	we	6814	我哋
2403	Suzhou	we	94	伲	3	554	we	6814	伲
2404	Meixian	we	94	我兜人	1d	549	we	6814	我兜人
2405	Nanchang	we	94	我[ko]里	1a	551	we	6814	我哩
2406	Nanchang	we	94	我[ko]里	1ba	557	we	6814	我[ko]里
2407	Nanchang	we	94	我们	1e	548	we	6814	我们
2408	Fuzhou	we	94	我各农	1h	558	we	6814	我各农
2409	Ningxia	we	94	卬	2	555	we	6814	卬
2410	Lianchang	we	94	我侪	1f	547	we	6814	我侪
2411	Ningbo	we	94	a11la35	4	553	we	6814	阿拉
2412	Yingshan	we	94	我们	1e	548	we	6814	我们
2413	Chengdu	we	94	我们	1e	548	we	6814	我们
2414	Zhanping	we	94	guang3：“我gua3侬lang”合音，后字非重读	6	552	we	6814	gun53?
2415	Shanghai	we	94	我ni	1a	551	we	6814	我哩
2416	Shanghai	we	94	阿拉	4	553	we	6814	阿拉
2417	Shanghai_B	we	94	我ni	1a	551	we	6814	我哩
2418	Shanghai_B	we	94	阿拉	4	553	we	6814	阿拉
2419	Xiamen	we	94	阮gun51	6	552	we	6814	gun53?
2420	Anyi	we	94	我侪,俺［排除式］	1f	547	we	6814	我侪
2421	Beijing	we	94	我们	1e	548	we	6814	我们
2422	Wenzhou	we	94	我倈	1g	546	we	6814	我倈
2423	Taibei	we	94	gun53?	6	552	we	6814	gun53?
2424	Wuhan	we	94	我们	1e	548	we	6814	我们
2425	Taiyuan	we	94	我们	1e	548	we	6814	我们
2426	Taiyuan	we	94	俺们	5e	556	we	6814	俺们
2427	Yuci	we	94	我们	1e	548	we	6814	我们
2428	Yuci	we	94	俺们	5e	556	we	6814	俺们
2429	Changsha	we	94	我们	1e	548	we	6814	我们
2430	Shuangfeng	we	94	我哩	1a	551	we	6814	我哩
2431	Shuangfeng	we	94	卬哩	2a	559	we	6814	卬哩
#
5086	Guangzhou	wet	191	湿	0	1438	wet	6849	湿
5087	Suzhou	wet	191	湿	0	1438	wet	6849	湿
5088	Suzhou	wet	191	潮	3	1435	wet	6849	潮
5089	Meixian	wet	191	湿	0	1438	wet	6849	湿
5090	Nanchang	wet	191	湿	0	1438	wet	6849	湿
5091	Fuzhou	wet	191	滥	2	1436	wet	6849	滥
5092	Ningxia	wet	191	湿	0	1438	wet	6849	湿
5093	Lianchang	wet	191	湿	0	1438	wet	6849	湿
5094	Ningbo	wet	191	湿	0	1438	wet	6849	湿
5095	Yingshan	wet	191	湿	0	1438	wet	6849	湿
5096	Chengdu	wet	191	湿	0	1438	wet	6849	湿
5097	Zhanping	wet	191	澹	1	1437	wet	6849	澹
5098	Shanghai	wet	191	湿	0	1438	wet	6849	湿
5099	Shanghai_B	wet	191	湿	0	1438	wet	6849	湿
5100	Xiamen	wet	191	澹	1	1437	wet	6849	澹
5101	Anyi	wet	191	湿	0	1438	wet	6849	湿
5102	Beijing	wet	191	湿	0	1438	wet	6849	湿
5103	Wenzhou	wet	191	滥	2	1436	wet	6849	滥
5104	Wenzhou	wet	191	湿	0	1438	wet	6849	湿
5105	Wuhan	wet	191	湿	0	1438	wet	6849	湿
5106	Taiyuan	wet	191	湿	0	1438	wet	6849	湿
5107	Yuci	wet	191	湿	0	1438	wet	6849	湿
5108	Changsha	wet	191	湿	0	1438	wet	6849	湿
5109	Shuangfeng	wet	191	湿	0	1438	wet	6849	湿
#
2432	Guangzhou	what	95	乜*[嘢]	11	575	what	6853	乜*[嘢]
2433	Suzhou	what	95	啥	5	566	what	6853	啥
2434	Meixian	what	95	mak2个	12d	578	what	6853	mak2个
2435	Nanchang	what	95	什哩	4b	570	what	6853	什哩
2436	Fuzhou	what	95	什[]no?13	4c	571	what	6853	什[]no?13
2437	Ningxia	what	95	啥	5	566	what	6853	啥
2438	Lianchang	what	95	是物	13	574	what	6853	是物
2439	Ningbo	what	95	so55cji11	14	573	what	6853	so55cji11
2440	Yingshan	what	95	么事	3	568	what	6853	么事
2441	Chengdu	what	95	啥子	5a	579	what	6853	啥子
2442	Zhanping	what	95	什个	4d	564	what	6853	什个
2443	Zhanping	what	95	什兮	4e	565	what	6853	什兮
2444	Shanghai	what	95	什么事	6	576	what	6853	什么事
2445	Shanghai	what	95	啥	5	566	what	6853	啥
2446	Shanghai_B	what	95	啥ge事体	7	572	what	6853	啥ge事体
2447	Xiamen	what	95	什物	4f	577	what	6853	什物
2448	Anyi	what	95	什哩	4b	570	what	6853	什哩
2449	Beijing	what	95	什么	{41}	560	what	6853	什么
2450	Wenzhou	what	95	何乜	8	563	what	6853	何乜
2451	Wenzhou	what	95	何呢样	9	562	what	6853	何呢样
2452	Taibei	what	95	siaN13?	10	567	what	6853	siaN13?
2453	Wuhan	what	95	么事	3	568	what	6853	么事
2454	Taiyuan	what	95	甚	2	569	what	6853	甚
2455	Yuci	what	95	甚	2	569	what	6853	甚
2456	Changsha	what	95	么子	1a	561	what	6853	么子
2457	Shuangfeng	what	95	么子	1a	561	what	6853	么子
#
5110	Guangzhou	where	192	边*度*	13m	1444	where	6860	边*度*
5111	Suzhou	where	192	啥场化*	11j	1457	where	6860	啥场化*
5112	Suzhou	where	192	[]lo31[里]搭	12k	1451	where	6860	[]lo31[里]搭
5113	Meixian	where	192	哪子	3b	1459	where	6860	哪子
5114	Nanchang	where	192	哪里	3a	1456	where	6860	哪里
5115	Fuzhou	where	192	底[]ne#31	8h	1443	where	6860	底[]ne#31
5116	Fuzhou	where	192	地块	10i	1447	where	6860	地块
5117	Ningxia	where	192	哪里	3a	1456	where	6860	哪里
5118	Lianchang	where	192	那角	3c	1458	where	6860	那角
5119	Ningbo	where	192	a55li55	9a	1446	where	6860	a55li55
5120	Yingshan	where	192	哪场*儿	3de	1455	where	6860	哪场*儿
5121	Chengdu	where	192	哪里	3a	1456	where	6860	哪里
5122	Zhanping	where	192	tuu5落：即“底落”，本读ti5  luu6	8g	1442	where	6860	to44 ui33底位
5123	Shanghai	where	192	a31li?	4a?	1454	where	6860	a31li?
5124	Shanghai_B	where	192	a31li?	4a?	1454	where	6860	a31li?
5125	Xiamen	where	192	[]to51落	5f	1445	where	6860	[]to51落
5126	Xiamen	where	192	[]to51一落	6f	1441	where	6860	[]to51一落
5127	Anyi	where	192	哪里	3a	1456	where	6860	哪里
5128	Anyi	where	192	哪嘚	3f	1440	where	6860	哪嘚
5129	Beijing	where	192	哪儿	3e	1453	where	6860	哪儿
5130	Wenzhou	where	192	狃[宕]	7	1448	where	6860	狃[宕]
5131	Taibei	where	192	to44 ui33底位	8g	1442	where	6860	to44 ui33底位
5132	Wuhan	where	192	哪里	3a	1456	where	6860	哪里
5133	Wuhan	where	192	哪块[些*]	3i	1450	where	6860	哪块[些*]
5134	Wuhan	where	192	啥块[些*]	11i	1439	where	6860	啥块[些*]
5135	Taiyuan	where	192	哪里	3a	1456	where	6860	哪里
5136	Yuci	where	192	哪里	3a	1456	where	6860	哪里
5137	Changsha	where	192	哪里	3a	1456	where	6860	哪里
5138	Changsha	where	192	何至*	14n	1452	where	6860	何至*
5139	Changsha	where	192	哪些块	3p	1449	where	6860	哪些块
5140	Shuangfeng	where	192	哪里	3a	1456	where	6860	哪里
#
2458	Guangzhou	white	96	白	0	580	white	6880	白
2459	Suzhou	white	96	白	0	580	white	6880	白
2460	Meixian	white	96	白	0	580	white	6880	白
2461	Nanchang	white	96	白	0	580	white	6880	白
2462	Fuzhou	white	96	白	0	580	white	6880	白
2463	Ningxia	white	96	白	0	580	white	6880	白
2464	Lianchang	white	96	白	0	580	white	6880	白
2465	Ningbo	white	96	白	0	580	white	6880	白
2466	Yingshan	white	96	白	0	580	white	6880	白
2467	Chengdu	white	96	白	0	580	white	6880	白
2468	Zhanping	white	96	白	0	580	white	6880	白
2469	Shanghai	white	96	白	0	580	white	6880	白
2470	Shanghai_B	white	96	白颜色	0	580	white	6880	白
2471	Xiamen	white	96	白	0	580	white	6880	白
2472	Anyi	white	96	白	0	580	white	6880	白
2473	Beijing	white	96	白	0	580	white	6880	白
2474	Wenzhou	white	96	白	0	580	white	6880	白
2475	Taibei	white	96	peh33	0	580	white	6880	白
2476	Wuhan	white	96	白	0	580	white	6880	白
2477	Taiyuan	white	96	白	0	580	white	6880	白
2478	Yuci	white	96	白	0	580	white	6880	白
2479	Changsha	white	96	白	0	580	white	6880	白
2480	Shuangfeng	white	96	白	0	580	white	6880	白
#
2481	Guangzhou	who	97	边*个	11a	593	who	6887	边*个
2482	Suzhou	who	97	啥人	4c	591	who	6887	啥人
2483	Suzhou	who	97	lo格	10	594	who	6887	lo格
2484	Meixian	who	97	瞒人	11c	592	who	6887	瞒人
2485	Nanchang	who	97	哪个	1a	583	who	6887	谁们
2486	Fuzhou	who	97	底农	9	584	who	6887	底农
2487	Ningxia	who	97	谁	1	590	who	6887	谁
2488	Lianchang	who	97	那一人	3	588	who	6887	那一人
2489	Ningbo	who	97	so55njin31	4c	591	who	6887	啥人
2490	Yingshan	who	97	哪个	2b	595	who	6887	哪個
2491	Yingshan	who	97	啥个	4a	589	who	6887	啥个
2492	Chengdu	who	97	哪个	2b	595	who	6887	哪個
2493	Zhanping	who	97	tiang2：“底侬”合音	9	584	who	6887	底农
2494	Shanghai	who	97	啥人	4c	591	who	6887	啥人
2495	Shanghai_B	who	97	啥人	4c	591	who	6887	啥人
2496	Xiamen	who	97	啥人	4c	591	who	6887	啥人
2497	Xiamen	who	97	tsit5 tsui33	5	587	who	6887	tsit5 tsui33
2498	Anyi	who	97	谁家	1e	582	who	6887	谁家
2499	Anyi	who	97	哪個	2b	595	who	6887	哪個
