# Wordlist
@json: {"seeds": ["Nanchang,Yuci,Shanghai", "Fuzhou,Yingshan,Beijing"]}

# DATA
ID	DOCULECT	CONCEPT	GLOSSID	IPA	WANGID	COGID	SWGLOSS	SWID	PROTO	SEEDID	LOAN
2146	Zhanping	swim	84	泅水	6	468	swim (V)	6160	泅水	468	0
2147	Zhanping	swim	84	洗浴仔	15	473	swim (V)	6160	洗浴仔	473	0
2148	Shanghai	swim	84	游泳	2	471	swim (V)	6160	游泳	471	0
2149	Shanghai_B	swim	84	游泳	2	471	swim (V)	6160	游泳	471	0
2150	Xiamen	swim	84	泅水	6	468	swim (V)	6160	泅水	468	0
2151	Anyi	swim	84	划水	11	477	swim (V)	6160	划水	477	0
2152	Beijing	swim	84	凫水儿，游泳	2	471	swim (V)	6160	游泳	471	0
2153	Wenzhou	swim	84	泅河儿	6	468	swim (V)	6160	泅水	468	0
2154	Taibei	swim	84	siu13泅	4	469	swim (V)	6160	siu13泅	469	0
2155	Wuhan	swim	84	游泳	2	471	swim (V)	6160	游泳	471	0
2156	Wuhan	swim	84	游水	3	470	swim (V)	6160	游水	470	0
2157	Wuhan	swim	84	泅水	5[4->5]	479	swim (V)	6160	泅水	479	0
2158	Wuhan	swim	84	玩水	玩水	465	swim (V)	6160	玩水	465	0
2159	Taiyuan	swim	84	耍水	9	466	swim (V)	6160	耍水	466	0
2160	Taiyuan	swim	84	游泳	2	471	swim (V)	6160	游泳	471	0
2161	Yuci	swim	84	耍水	9	466	swim (V)	6160	耍水	466	0
2162	Yuci	swim	84	护水	10	478	swim (V)	6160	护水	478	0
2163	Changsha	swim	84	洗冷水澡	1	472	swim (V)	6160	洗冷水澡	472	0
2164	Changsha	swim	84	游泳	2	471	swim (V)	6160	游泳	471	0
2165	Shuangfeng	swim	84	洗冷水澡	1	472	swim (V)	6160	洗冷水澡	472	0
#
2166	Guangzhou	tail	85	尾	0	483	tail	6182	尾	483	0
2167	Suzhou	tail	85	尾巴	0a	480	tail	6182	尾報	480	0
2168	Meixian	tail	85	尾	0	483	tail	6182	尾	483	0
2169	Nanchang	tail	85	尾巴	0a	480	tail	6182	尾報	483	1
2170	Fuzhou	tail	85	尾	0	483	tail	6182	尾	483	0
2171	Ningxia	tail	85	尾巴	0a	480	tail	6182	尾報	480	0
2172	Lianchang	tail	85	尾	0	483	tail	6182	尾	483	0
2173	Ningbo	tail	85	mi35po55	0a	480	tail	6182	尾報	480	0
2174	Yingshan	tail	85	尾巴	0a	480	tail	6182	尾報	480	0
2175	Chengdu	tail	85	尾	0	483	tail	6182	尾	483	0
2176	Zhanping	tail	85	尾	0	483	tail	6182	尾	483	0
2177	Shanghai	tail	85	尾巴	0a	480	tail	6182	尾報	480	0
2178	Shanghai_B	tail	85	尾巴	0a	480	tail	6182	尾報	480	0
2179	Xiamen	tail	85	尾	0	483	tail	6182	尾	483	0
2180	Xiamen	tail	85	尾溜	0b	481	tail	6182	尾溜	481	0
2181	Anyi	tail	85	尾報	0a	480	tail	6182	尾報	480	0
2182	Beijing	tail	85	尾巴	0a	480	tail	6182	尾報	480	0
2183	Wenzhou	tail	85	尾巴	0a	480	tail	6182	尾報	480	0
2184	Wenzhou	tail	85	尾巴儿	0ac	482	tail	6182	尾巴儿	482	0
2185	Taibei	tail	85	bue53尾	0	483	tail	6182	尾	483	0
2186	Wuhan	tail	85	尾巴	0a	480	tail	6182	尾報	480	0
2187	Taiyuan	tail	85	尾巴	0a	480	tail	6182	尾報	480	0
2188	Yuci	tail	85	尾巴	0a	480	tail	6182	尾報	480	0
2189	Changsha	tail	85	尾巴	0a	480	tail	6182	尾報	480	0
2190	Shuangfeng	tail	85	尾巴	0a	480	tail	6182	尾報	480	0
#
2191	Guangzhou	that	86	個*个	7a	484	that	6292	個*个	484	0
2192	Suzhou	that	86	归个，ger个	8a	485	that	6292	归个，ger个	485	0
2193	Meixian	that	86	ke53个	10a	497	that	6292	ke53个	497	0
2194	Nanchang	that	86	[]he213	11	498	that	6292	[]he213	498	0
2195	Fuzhou	that	86	[]xi31只	12	502	that	6292	[]xi31只	502	0
2196	Fuzhou	that	86	[]xi31[]bi?5	13	496	that	6292	[]xi31[]bi?5	496	0
2197	Ningxia	that	86	那	3	489	that	6292	那	489	0
2198	Ningxia	that	86	着no+44	14	495	that	6292	着no+44	495	0
2199	Lianchang	that	86	□个[kuee6kuee5]	15a	499	that	6292	□个[kuee6kuee5]	499	0
2200	Ningbo	that	86	ke5?mi11	16	494	that	6292	ke5?mi11	494	0
2201	Yingshan	that	86	那	3	489	that	6292	那	489	0
2202	Chengdu	that	86	那（个）	3	489	that	6292	那	489	0
2203	Chengdu	that	86	那（个）	3a	501	that	6292	那个	501	0
2204	Zhanping	that	86	hm5	17	493	that	6292	hm5	493	0
2205	Zhanping	that	86	冥*：读me~2	18	500	that	6292	冥*：读me~2	500	0
2206	Shanghai	that	86	伊	2	490	that	6292	伊	490	0
2207	Shanghai_B	that	86	伊	2	490	that	6292	伊	490	0
2208	Xiamen	that	86	许	4	488	that	6292	许	488	0
2209	Anyi	that	86	许个	4a	492	that	6292	许个	492	0
2210	Beijing	that	86	那个	3a	501	that	6292	那个	501	0
2211	Wenzhou	that	86	许个	4a	492	that	6292	许个	492	0
2212	Wuhan	that	86	那个	3a	501	that	6292	那个	501	0
2213	Taiyuan	that	86	兀个	5a	487	that	6292	兀个	487	0
2214	Taiyuan	that	86	那个	3a	501	that	6292	那个	501	0
2215	Yuci	that	86	兀个	5a	487	that	6292	兀个	487	0
2216	Yuci	that	86	那个	3a	501	that	6292	那个	501	0
2217	Changsha	that	86	那个	3a	501	that	6292	那个	501	0
2218	Changsha	that	86	那只	3b	486	that	6292	那只	486	0
2219	Shuangfeng	that	86	喏只	6b	491	that	6292	喏只	491	0
#
4778	Guangzhou	there	180	個*度*	5i	1317	there	6300	個*度*	1317	0
4779	Guangzhou	there	180	個*处*	5j	1316	there	6300	個*处*	1316	0
4780	Suzhou	there	180	归*搭	6k	1336	there	6300	归*搭	1336	0
4781	Suzhou	there	180	弯*搭	7k	1321	there	6300	弯*搭	1321	0
4782	Meixian	there	180	[][]ke+53子	8	1330	there	6300	[][]ke+53子	1330	0
4783	Nanchang	there	180	[]里he+213	9	1329	there	6300	[]里he+213	1329	0
4784	Fuzhou	there	180	[][]xuai31ne#31	10	1343	there	6300	[][]xuai31ne#31	1343	0
4785	Fuzhou	there	180	[]xu31块	11	1342	there	6300	[]xu31块	1342	0
4786	Fuzhou	there	180	[]xi31块	12	1341	there	6300	[]xi31块	1341	0
4787	Ningxia	there	180	那里	1a	1320	there	6300	那里	1320	0
4788	Ningxia	there	180	no+44 ni	13	1340	there	6300	no+44 ni	1340	0
4789	Lianchang	there	180	□角[kuee6kau7]	14	1339	there	6300	□角[kuee6kau7]	1339	0
4790	Ningbo	there	180	ke?5mi11	15	1338	there	6300	ke?5mi11	1338	0
4791	Yingshan	there	180	那场*儿	1cb	1334	there	6300	那场*儿	1334	0
4792	Chengdu	there	180	那儿	1b	1319	there	6300	那儿	1319	0
4793	Zhanping	there	180	hm5落	16m	1313	there	6300	hm5落	1313	0
4794	Zhanping	there	180	冥*落	17m	1331	there	6300	冥*落	1331	0
4795	Zhanping	there	180	liang3落	18m	1311	there	6300	liang3落	1311	0
4796	Zhanping	there	180	giang3落	19m	1328	there	6300	giang3落	1328	0
4797	Shanghai	there	180	e55mi31te=	20	1325	there	6300	e55mi31te=	1325	0
4798	Shanghai_B	there	180	e55mi31te=	21	1326	there	6300	e55mi31te=	1326	0
4799	Xiamen	there	180	[]hia24	22	1323	there	6300	[]hia24	1323	0
4800	Xiamen	there	180	[]hit42位	23	1324	there	6300	[]hit42位	1324	0
4801	Xiamen	there	180	[]hit42块	24	1344	there	6300	[]hit42块	1344	0
4802	Anyi	there	180	许里	4a	1337	there	6300	许里	1337	0
4803	Anyi	there	180	许嘚	4h	1335	there	6300	许嘚	1335	0
4804	Beijing	there	180	那儿[合*儿]	1b	1319	there	6300	那儿	1319	0
4805	Beijing	there	180	那儿[合*儿]	1bd	1312	there	6300	那儿[合*儿]	1312	0
4806	Beijing	there	180	那合*儿	1d	1318	there	6300	那合*儿	1318	0
4807	Wenzhou	there	180	旁担*	25	1322	there	6300	旁担*	1322	0
4808	Taibei	there	180	hia44許?	26?	1314	there	6300	hia44許?	1314	0
4809	Wuhan	there	180	那里	1a	1320	there	6300	那里	1320	0
4810	Wuhan	there	180	那块[些*]	1e	1332	there	6300	那块[些*]	1332	0
4811	Wuhan	there	180	那块[些*]	1ef	1333	there	6300	那块[些*]	1333	0
4812	Taiyuan	there	180	兀里	2a	1345	there	6300	兀里	1345	0
4813	Taiyuan	there	180	那里	1a	1320	there	6300	那里	1320	0
4814	Yuci	there	180	兀里	2a	1345	there	6300	兀里	1345	0
4815	Yuci	there	180	那里	1a	1320	there	6300	那里	1320	0
4816	Changsha	there	180	那里	1a	1320	there	6300	那里	1320	0
4817	Changsha	there	180	那块子	1fg	1315	there	6300	那块子	1315	0
4818	Shuangfeng	there	180	喏里	3a	1327	there	6300	喏里	1327	0
#
4819	Guangzhou	they	181	佢哋	4g	1353	they	6302	佢哋	1353	0
4820	Suzhou	they	181	俚笃*	5h	1347	they	6302	俚笃*	1347	0
4821	Suzhou	they	181	唔笃*	6h	1352	they	6302	唔笃*	1352	0
4822	Meixian	they	181	佢登*人	4i	1349	they	6302	佢登*人	1349	0
4823	Nanchang	they	181	佢[ko]里	4j	1350	they	6302	佢[ko]里	1350	0
4824	Nanchang	they	181	佢们	4a	1354	they	6302	佢们	1354	0
4825	Fuzhou	they	181	伊各人	3e	1358	they	6302	伊各人	1358	0
4826	Ningxia	they	181	他都、别都	2b	1360	they	6302	他哩	1360	0
4827	Lianchang	they	181	佢侪	4k	1351	they	6302	佢侪	1351	0
4828	Ningbo	they	181	dzji11la55	8	1346	they	6302	dzji11la55	1346	0
4829	Yingshan	they	181	他们	2a	1363	they	6302	他们	1363	0
4830	Chengdu	they	181	他们	2a	1363	they	6302	他们	1363	0
4831	Zhanping	they	181	伊侬	3c	1362	they	6302	伊侬	1362	0
4832	Shanghai	they	181	伊拉	3d	1359	they	6302	伊拉	1359	0
4833	Shanghai_B	they	181	伊拉	3d	1359	they	6302	伊拉	1359	0
4834	Xiamen	they	181	人-因	10	1357	they	6302	人-因	1357	0
4835	Anyi	they	181	渠侪	9k	1348	they	6302	渠侪	1348	0
4836	Beijing	they	181	他们	2a	1363	they	6302	他们	1363	0
4837	Wenzhou	they	181	佢倈	4f	1361	they	6302	佢倈	1361	0
4838	Taibei	they	181	in33?	11	1356	they	6302	in33?	1356	0
4839	Wuhan	they	181	他们	2a	1363	they	6302	他们	1363	0
4840	Wuhan	they	181	他们家	2ab	1355	they	6302	他们家	1355	0
4841	Taiyuan	they	181	他们	2a	1363	they	6302	他们	1363	0
4842	Yuci	they	181	他们	2a	1363	they	6302	他们	1363	0
4843	Changsha	they	181	他们	2a	1363	they	6302	他们	1363	0
4844	Shuangfeng	they	181	他哩	2b	1360	they	6302	他哩	1360	0
#
4845	Guangzhou	thick	182	厚	0	1365	thick	6303	厚	1365	0
4846	Suzhou	thick	182	厚	0	1365	thick	6303	厚	1365	0
4847	Meixian	thick	182	笨[严考证]	1	1364	thick	6303	笨[严考证]	1364	0
4848	Nanchang	thick	182	厚	0	1365	thick	6303	厚	1365	0
4849	Fuzhou	thick	182	厚	0	1365	thick	6303	厚	1365	0
4850	Ningxia	thick	182	厚	0	1365	thick	6303	厚	1365	0
4851	Lianchang	thick	182	厚	0	1365	thick	6303	厚	1365	0
4852	Ningbo	thick	182	厚	0	1365	thick	6303	厚	1365	0
4853	Yingshan	thick	182	厚	0	1365	thick	6303	厚	1365	0
4854	Chengdu	thick	182	厚	0	1365	thick	6303	厚	1365	0
4855	Zhanping	thick	182	厚	0	1365	thick	6303	厚	1365	0
4856	Shanghai	thick	182	厚	0	1365	thick	6303	厚	1365	0
4857	Shanghai_B	thick	182	厚	0	1365	thick	6303	厚	1365	0
4858	Xiamen	thick	182	厚	0	1365	thick	6303	厚	1365	0
4859	Anyi	thick	182	厚	0	1365	thick	6303	厚	1365	0
4860	Beijing	thick	182	厚	0	1365	thick	6303	厚	1365	0
4861	Wenzhou	thick	182	厚	0	1365	thick	6303	厚	1365	0
4862	Taibei	thick	182	kau33厚	0	1365	thick	6303	厚	1365	0
4863	Wuhan	thick	182	厚	0	1365	thick	6303	厚	1365	0
4864	Taiyuan	thick	182	厚	0	1365	thick	6303	厚	1365	0
4865	Yuci	thick	182	厚	0	1365	thick	6303	厚	1365	0
4866	Changsha	thick	182	厚	0	1365	thick	6303	厚	1365	0
4867	Shuangfeng	thick	182	厚	0	1365	thick	6303	厚	1365	0
#
4868	Guangzhou	thin	183	薄	0	1367	thin	6318	薄	1367	0
4869	Suzhou	thin	183	薄	0	1367	thin	6318	薄	1367	0
4870	Meixian	thin	183	薄	0	1367	thin	6318	薄	1367	0
4871	Nanchang	thin	183	薄	0	1367	thin	6318	薄	1367	0
4872	Fuzhou	thin	183	薄	0	1367	thin	6318	薄	1367	0
4873	Ningxia	thin	183	薄	0	1367	thin	6318	薄	1367	0
4874	Lianchang	thin	183	薄	0	1367	thin	6318	薄	1367	0
4875	Ningbo	thin	183	薄	0	1367	thin	6318	薄	1367	0
4876	Yingshan	thin	183	薄	0	1367	thin	6318	薄	1367	0
4877	Chengdu	thin	183	薄	0	1367	thin	6318	薄	1367	0
4878	Zhanping	thin	183	薄	0	1367	thin	6318	薄	1367	0
4879	Shanghai	thin	183	薄	0	1367	thin	6318	薄	1367	0
4880	Shanghai_B	thin	183	薄	0	1367	thin	6318	薄	1367	0
4881	Xiamen	thin	183	薄	0	1367	thin	6318	薄	1367	0
4882	Anyi	thin	183	薄	0	1367	thin	6318	薄	1367	0
4883	Beijing	thin	183	薄	0	1367	thin	6318	薄	1367	0
4884	Wenzhou	thin	183	薄	0	1367	thin	6318	薄	1367	0
4885	Taibei	thin	183	poh33薄	0	1367	thin	6318	薄	1367	0
4886	Wuhan	thin	183	薄	0	1367	thin	6318	薄	1367	0
4887	Wuhan	thin	183	枵	1	1366	thin	6318	枵	1366	0
4888	Taiyuan	thin	183	薄	0	1367	thin	6318	薄	1367	0
4889	Yuci	thin	183	薄	0	1367	thin	6318	薄	1367	0
4890	Changsha	thin	183	薄	0	1367	thin	6318	薄	1367	0
4891	Shuangfeng	thin	183	薄	0	1367	thin	6318	薄	1367	0
#
4892	Guangzhou	think	184	谂	2	1372	think (V)	6321	谂	1372	0
4893	Guangzhou	think	184	想	1	1373	think (V)	6321	想	1373	0
4894	Suzhou	think	184	想	1	1373	think (V)	6321	想	1373	0
4895	Meixian	think	184	想	1	1373	think (V)	6321	想	1373	0
4896	Meixian	think	184	缅	6	1368	think (V)	6321	缅	1368	0
4897	Nanchang	think	184	想	1	1373	think (V)	6321	想	1373	0
4898	Fuzhou	think	184	想	1	1373	think (V)	6321	想	1373	0
4899	Ningxia	think	184	想	1	1373	think (V)	6321	想	1373	0
4900	Lianchang	think	184	[]meng51	5	1369	think (V)	6321	[]meng51	1369	0
4901	Ningbo	think	184	忖	3	1371	think (V)	6321	忖	1371	0
4902	Yingshan	think	184	想	1	1373	think (V)	6321	想	1373	0
4903	Chengdu	think	184	想	1	1373	think (V)	6321	想	1373	0
4904	Zhanping	think	184	想	1	1373	think (V)	6321	想	1373	0
4905	Shanghai	think	184	想	1	1373	think (V)	6321	想	1373	0
4906	Shanghai_B	think	184	想	1	1373	think (V)	6321	想	1373	0
4907	Xiamen	think	184	想	1	1373	think (V)	6321	想	1373	0
4908	Anyi	think	184	想	1	1373	think (V)	6321	想	1373	0
4909	Beijing	think	184	想	1	1373	think (V)	6321	想	1373	0
4910	Beijing	think	184	琢磨	4	1370	think (V)	6321	琢磨	1370	0
4911	Wenzhou	think	184	想	1	1373	think (V)	6321	想	1373	0
4912	Wenzhou	think	184	忖	3	1371	think (V)	6321	忖	1371	0
4913	Taibei	think	184	siuN33想	1	1373	think (V)	6321	想	1373	0
4914	Wuhan	think	184	想	1	1373	think (V)	6321	想	1373	0
4915	Taiyuan	think	184	想	1	1373	think (V)	6321	想	1373	0
4916	Yuci	think	184	想	1	1373	think (V)	6321	想	1373	0
4917	Changsha	think	184	想	1	1373	think (V)	6321	想	1373	0
4918	Shuangfeng	think	184	想	1	1373	think (V)	6321	想	1373	0
#
2220	Guangzhou	this	87	尔个(壮语借词？）	19a	511	this	6327	尔个(壮语借词？）	511	0
2221	Suzhou	this	87	该个	18a	510	this	6327	该个	510	0
2222	Suzhou	this	87	哀个	17a	506	this	6327	哀个	506	0
2223	Suzhou	this	87	ger个	16a	505	this	6327	e31个	505	0
2224	Meixian	this	87	e31个	16a	505	this	6327	e31个	505	0
2225	Nanchang	this	87	[]ko213	15	513	this	6327	[]ko213	513	0
2226	Fuzhou	this	87	只*只	14	514	this	6327	只*只	514	0
2227	Fuzhou	this	87	只*[]bi?4	13	515	this	6327	ke5?	515	0
2228	Ningxia	this	87	这	2	512	this	6327	这	512	0
2229	Lianchang	this	87	这	2	512	this	6327	这	512	0
2230	Ningbo	this	87	ke5?	13	515	this	6327	ke5?	515	0
2231	Yingshan	this	87	nie53	12	516	this	6327	nie53	516	0
2232	Chengdu	this	87	这（个）	2	512	this	6327	这	512	0
2233	Chengdu	this	87	这（个）	2a	521	this	6327	这个	521	0
2234	Zhanping	this	87	许	11	517	this	6327	许	517	0
2235	Shanghai	this	87	ge	10	518	this	6327	ge	518	0
2236	Shanghai_B	this	87	ge	10	518	this	6327	ge	518	0
2237	Xiamen	this	87	即	9	507	this	6327	即	507	0
2238	Anyi	this	87	[]ko+3个	8a	504	this	6327	[]ko+3个	504	0
2239	Beijing	this	87	这个	2a	521	this	6327	这个	521	0
2240	Wenzhou	this	87	居个	7a	503	this	6327	居个	503	0
2241	Wenzhou	this	87	个个	6a	509	this	6327	个个	509	0
2242	Taibei	this	87	tsit32 e13者?	5	508	this	6327	tsit32 e13者?	508	0
2243	Wuhan	this	87	这个	2a	521	this	6327	这个	521	0
2244	Taiyuan	this	87	这个	2a	521	this	6327	这个	521	0
2245	Yuci	this	87	这个	2a	521	this	6327	这个	521	0
2246	Changsha	this	87	ko个	4a	519	this	6327	ko个	519	0
2247	Shuangfeng	this	87	咯只	3b	520	this	6327	咯只	520	0
#
4919	Guangzhou	three	185	三	0	1374	three	6340	三	1374	0
4920	Suzhou	three	185	三	0	1374	three	6340	三	1374	0
4921	Meixian	three	185	三	0	1374	three	6340	三	1374	0
4922	Nanchang	three	185	三	0	1374	three	6340	三	1374	0
4923	Fuzhou	three	185	三	0	1374	three	6340	三	1374	0
4924	Ningxia	three	185	三	0	1374	three	6340	三	1374	0
4925	Lianchang	three	185	三	0	1374	three	6340	三	1374	0
4926	Ningbo	three	185	三	0	1374	three	6340	三	1374	0
4927	Yingshan	three	185	三	0	1374	three	6340	三	1374	0
4928	Chengdu	three	185	三	0	1374	three	6340	三	1374	0
4929	Zhanping	three	185	三	0	1374	three	6340	三	1374	0
4930	Shanghai	three	185	三	0	1374	three	6340	三	1374	0
4931	Shanghai_B	three	185	三	0	1374	three	6340	三	1374	0
4932	Xiamen	three	185	三	0	1374	three	6340	三	1374	0
4933	Anyi	three	185	三	0	1374	three	6340	三	1374	0
4934	Beijing	three	185	三	0	1374	three	6340	三	1374	0
4935	Wenzhou	three	185	三	0	1374	three	6340	三	1374	0
4936	Taibei	three	185	saN三	0	1374	three	6340	三	1374	0
4937	Wuhan	three	185	三	0	1374	three	6340	三	1374	0
4938	Taiyuan	three	185	三	0	1374	three	6340	三	1374	0
4939	Yuci	three	185	三	0	1374	three	6340	三	1374	0
4940	Changsha	three	185	三	0	1374	three	6340	三	1374	0
4941	Shuangfeng	three	185	三	0	1374	three	6340	三	1374	0
#
4942	Guangzhou	throw	186	掟	30	1394	throw (V)	6352	掟	1394	0
4943	Guangzhou	throw	186	抌	28	1375	throw (V)	6352	抌	1375	0
4944	Guangzhou	throw	186	掉	29	1376	throw (V)	6352	掉	1376	0
4945	Suzhou	throw	186	厾	27	1378	throw (V)	6352	厾	1378	0
4946	Suzhou	throw	186	真*	26	1377	throw (V)	6352	真*	1377	0
4947	Meixian	throw	186	[]fit11	25	1380	throw (V)	6352	[]fit11	1380	0
4948	Nanchang	throw	186	抛	2	1392	throw (V)	6352	抛	1392	0
4949	Nanchang	throw	186	[]tiang45	24	1379	throw (V)	6352	[]tiang45	1379	0
4950	Fuzhou	throw	186	[]ke#?4	23	1382	throw (V)	6352	[]ke#?4	1382	0
4951	Ningxia	throw	186	phio+44	22	1381	throw (V)	6352	phio+44	1381	0
4952	Lianchang	throw	186	[]fi35	21	1384	throw (V)	6352	[]fi35	1384	0
4953	Ningbo	throw	186	a~55ty11	20	1383	throw (V)	6352	a~55ty11	1383	0
4954	Yingshan	throw	186	繞*	19	1403	throw (V)	6352	繞*	1403	0
4955	Chengdu	throw	186	甩	18	1404	throw (V)	6352	甩	1404	0
4956	Zhanping	throw	186	ka?8	17	1395	throw (V)	6352	ka?8	1395	0
4957	Shanghai	throw	186	*丢[do?]	1	1393	throw (V)	6352	丢	1393	0
4958	Shanghai_B	throw	186	gwe+13	16	1396	throw (V)	6352	gwe+13	1396	0
4959	Xiamen	throw	186	献*	15	1397	throw (V)	6352	献*	1397	0
4960	Anyi	throw	186	[]tiang5	14	1398	throw (V)	6352	[]tiang5	1398	0
4961	Beijing	throw	186	扔	13	1399	throw (V)	6352	扔	1399	0
4962	Wenzhou	throw	186	掼[ga6]	12	1400	throw (V)	6352	掼[ga6]	1400	0
4963	Wenzhou	throw	186	手-穴[cjiai7]	11	1401	throw (V)	6352	手-穴[cjiai7]	1401	0
4964	Taibei	throw	186	hiN31?	10	1402	throw (V)	6352	hiN31?	1402	0
4965	Wuhan	throw	186	丢	1	1393	throw (V)	6352	丢	1393	0
4966	Taiyuan	throw	186	砍	3	1391	throw (V)	6352	砍	1391	0
4967	Taiyuan	throw	186	给*	4	1390	throw (V)	6352	给*	1390	0
4968	Taiyuan	throw	186	蛮	5	1389	throw (V)	6352	蛮	1389	0
4969	Yuci	throw	186	砍	3	1391	throw (V)	6352	砍	1391	0
4970	Yuci	throw	186	给*	4	1390	throw (V)	6352	给*	1390	0
4971	Yuci	throw	186	蛮	5	1389	throw (V)	6352	蛮	1389	0
4972	Changsha	throw	186	射	6	1388	throw (V)	6352	射	1388	0
4973	Changsha	throw	186	钉*	7	1387	throw (V)	6352	钉*	1387	0
4974	Shuangfeng	throw	186	亚*	8	1386	throw (V)	6352	亚*	1386	0
4975	Shuangfeng	throw	186	打	9	1385	throw (V)	6352	打	1385	0
#
4976	Guangzhou	tie	187	绑	2	1411	tie (V)	6373	绑	1411	0
4977	Guangzhou	tie	187	扎	4	1409	tie (V)	6373	扎	1409	0
4978	Suzhou	tie	187	缚	3	1410	tie (V)	6373	缚	1410	0
4979	Meixian	tie	187	绑	2	1411	tie (V)	6373	绑	1411	0
4980	Meixian	tie	187	捆	1	1412	tie (V)	6373	捆	1412	0
4981	Nanchang	tie	187	[thiak5]	5	1408	tie (V)	6373	[thiak5]	1408	0
4982	Nanchang	tie	187	绑	2	1411	tie (V)	6373	绑	1411	0
4983	Fuzhou	tie	187	捆	1	1412	tie (V)	6373	捆	1412	0
4984	Fuzhou	tie	187	缚	3	1410	tie (V)	6373	缚	1410	0
4985	Ningxia	tie	187	绑	2	1411	tie (V)	6373	绑	1411	0
4986	Lianchang	tie	187	“拆*”[tshu7][捆人]，“缚”[phiu?8][捆物]	6	1407	tie (V)	6373	“拆*”[tshu7][捆人]，“缚”[phiu?8][捆物]	1407	0
4987	Ningbo	tie	187	捆	1	1412	tie (V)	6373	捆	1412	0
4988	Yingshan	tie	187	捆	1	1412	tie (V)	6373	捆	1412	0
4989	Chengdu	tie	187	捆	1	1412	tie (V)	6373	捆	1412	0
4990	Chengdu	tie	187	绑	2	1411	tie (V)	6373	绑	1411	0
4991	Zhanping	tie	187	缚	3	1410	tie (V)	6373	缚	1410	0
4992	Shanghai	tie	187	绑	2	1411	tie (V)	6373	绑	1411	0
4993	Shanghai_B	tie	187	绑	2	1411	tie (V)	6373	绑	1411	0
4994	Xiamen	tie	187	缚	3	1410	tie (V)	6373	缚	1410	0
4995	Xiamen	tie	187	捆	1	1412	tie (V)	6373	捆	1412	0
4996	Anyi	tie	187	剔／缚／花	7	1406	tie (V)	6373	剔／缚／花	1406	0
4997	Beijing	tie	187	捆	1	1412	tie (V)	6373	捆	1412	0
4998	Wenzhou	tie	187	捆	1	1412	tie (V)	6373	捆	1412	0
4999	Wenzhou	tie	187	缚	3	1410	tie (V)	6373	缚	1410	0
5000	Taibei	tie	187	pak33縛	3	1410	tie (V)	6373	缚	1410	0
5001	Wuhan	tie	187	捆	1	1412	tie (V)	6373	捆	1412	0
5002	Taiyuan	tie	187	捆	1	1412	tie (V)	6373	捆	1412	0
5003	Yuci	tie	187	捆	1	1412	tie (V)	6373	捆	1412	0
5004	Changsha	tie	187	捆	1	1412	tie (V)	6373	捆	1412	0
5005	Shuangfeng	tie	187	[]thia24	9	1405	tie (V)	6373	[]thia24	1405	0
#
2248	Guangzhou	tongue	88	脷	1	525	tongue	6424	脷	525	0
2249	Suzhou	tongue	88	舌头	0b	528	tongue	6424	舌頭	528	0
2250	Meixian	tongue	88	舌ma,利	0	526	tongue	6424	舌	526	0
2251	Nanchang	tongue	88	舌头	0b	528	tongue	6424	舌頭	528	0
2252	Fuzhou	tongue	88	嘴舌	a0	523	tongue	6424	嘴舌	523	0
2253	Ningxia	tongue	88	舌	0	526	tongue	6424	舌	526	0
2254	Lianchang	tongue	88	舌头	0b	528	tongue	6424	舌頭	528	0
2255	Ningbo	tongue	88	舌	0	526	tongue	6424	舌	526	0
2256	Yingshan	tongue	88	舌巴	0c	529	tongue	6424	舌巴	529	0
2257	Chengdu	tongue	88	舌	0	526	tongue	6424	舌	526	0
2258	Zhanping	tongue	88	舌（仔）	0	526	tongue	6424	舌	526	0
2259	Zhanping	tongue	88	舌（仔）	0a	527	tongue	6424	舌子	527	0
2260	Shanghai	tongue	88	舌头	0b	528	tongue	6424	舌頭	528	0
2261	Shanghai_B	tongue	88	舌头	0b	528	tongue	6424	舌頭	528	0
2262	Xiamen	tongue	88	舌 a51	0d	530	tongue	6424	舌 a51	530	0
2263	Xiamen	tongue	88	舌	0	526	tongue	6424	舌	526	0
2264	Anyi	tongue	88	舌頭	0b	528	tongue	6424	舌頭	528	0
2265	Beijing	tongue	88	舌头	0b	528	tongue	6424	舌頭	528	0
2266	Wenzhou	tongue	88	口舌[头]	b0	531	tongue	6424	口舌[头]	531	0
2267	Wenzhou	tongue	88	口舌[头]	b0b	524	tongue	6424	口舌[头]	524	0
2268	Taibei	tongue	88	tsih33舌	0	526	tongue	6424	舌	526	0
2269	Wuhan	tongue	88	舌头	0b	528	tongue	6424	舌頭	528	0
2270	Wuhan	tongue	88	赚头	2	522	tongue	6424	赚头	522	0
2271	Taiyuan	tongue	88	舌头	0b	528	tongue	6424	舌頭	528	0
2272	Yuci	tongue	88	舌头	0b	528	tongue	6424	舌頭	528	0
2273	Changsha	tongue	88	舌子	0a	527	tongue	6424	舌子	527	0
2274	Shuangfeng	tongue	88	舌子	0a	527	tongue	6424	舌子	527	0
#
2275	Guangzhou	tooth	89	牙齿	{01}	532	tooth	6437	牙齿	532	0
2276	Suzhou	tooth	89	牙齿	{01}	532	tooth	6437	牙齿	532	0
2277	Meixian	tooth	89	牙齿	{01}	532	tooth	6437	牙齿	532	0
2278	Nanchang	tooth	89	牙齿	{01}	532	tooth	6437	牙齿	532	0
2279	Fuzhou	tooth	89	牙齿	{01}	532	tooth	6437	牙齿	532	0
